temperature,city,pression,date
275.32, Lyon,1022,2024-12-23 12:12:58
259.49,Montreal,1036,2024-12-23 12:12:58
262.83,New York,1037,2024-12-23 12:12:58
302.19,Conakry,1011,2024-12-23 12:12:58
297.22,Dakar,1014,2024-12-23 12:12:58
280.14,Toulouse,1028,2024-12-23 12:04:28
281.11, Nantes,1030,2024-12-23 12:04:28
268.46, Grenoble,1018,2024-12-23 12:04:28
280.43, Marseille,1014,2024-12-23 12:04:28
275.32, Lyon,1022,2024-12-23 12:04:28
259.49,Montreal,1036,2024-12-23 12:04:28
262.97,New York,1037,2024-12-23 12:04:28
302.19,Conakry,1011,2024-12-23 12:04:28
297.22,Dakar,1014,2024-12-23 12:04:28
279.14,Toulouse,1029,2024-12-23 09:29:16
279.11, Nantes,1029,2024-12-23 09:29:16
267.91, Grenoble,1017,2024-12-23 09:29:16
278.88, Marseille,1015,2024-12-23 09:29:16
274.54, Lyon,1020,2024-12-23 09:29:16
258.22,Montreal,1036,2024-12-23 09:29:16
262.81,New York,1037,2024-12-23 09:29:16
299.19,Conakry,1013,2024-12-23 09:29:16
294.22,Dakar,1015,2024-12-23 09:29:16
279.14,Toulouse,1029,2024-12-23 09:28:21
279.11, Nantes,1029,2024-12-23 09:28:21
267.91, Grenoble,1017,2024-12-23 09:28:21
278.88, Marseille,1015,2024-12-23 09:28:21
274.54, Lyon,1020,2024-12-23 09:28:21
258.22,Montreal,1036,2024-12-23 09:28:21
262.83,New York,1037,2024-12-23 09:28:21
299.19,Conakry,1013,2024-12-23 09:28:21
294.22,Dakar,1015,2024-12-23 09:28:21
279.14,Toulouse,1029,2024-12-23 09:27:20
279.11, Nantes,1029,2024-12-23 09:27:20
267.91, Grenoble,1017,2024-12-23 09:27:20
278.88, Marseille,1015,2024-12-23 09:27:20
274.54, Lyon,1020,2024-12-23 09:27:20
258.22,Montreal,1036,2024-12-23 09:27:20
262.83,New York,1037,2024-12-23 09:27:20
299.19,Conakry,1013,2024-12-23 09:27:20
294.22,Dakar,1015,2024-12-23 09:27:20
279.14,Toulouse,1029,2024-12-23 09:26:53
279.11, Nantes,1029,2024-12-23 09:26:53
267.91, Grenoble,1017,2024-12-23 09:26:53
278.88, Marseille,1015,2024-12-23 09:26:53
274.54, Lyon,1020,2024-12-23 09:26:53
258.22,Montreal,1036,2024-12-23 09:26:53
262.83,New York,1037,2024-12-23 09:26:53
299.19,Conakry,1013,2024-12-23 09:26:53
294.22,Dakar,1015,2024-12-23 09:26:53
279.14,Toulouse,1029,2024-12-23 09:26:51
279.11, Nantes,1029,2024-12-23 09:26:51
267.91, Grenoble,1017,2024-12-23 09:26:51
278.88, Marseille,1015,2024-12-23 09:26:51
274.54, Lyon,1020,2024-12-23 09:26:51
258.22,Montreal,1036,2024-12-23 09:26:51
262.83,New York,1037,2024-12-23 09:26:51
299.19,Conakry,1013,2024-12-23 09:26:51
294.22,Dakar,1015,2024-12-23 09:26:51
279.14,Toulouse,1029,2024-12-23 09:21:46
279.11, Nantes,1029,2024-12-23 09:21:46
267.91, Grenoble,1017,2024-12-23 09:21:46
278.46, Marseille,1015,2024-12-23 09:21:46
274.54, Lyon,1020,2024-12-23 09:21:46
258.33,Montreal,1036,2024-12-23 09:21:46
262.85,New York,1037,2024-12-23 09:21:46
299.19,Conakry,1013,2024-12-23 09:21:46
294.22,Dakar,1015,2024-12-23 09:21:46
279.14,Toulouse,1029,2024-12-23 09:18:58
279.11, Nantes,1029,2024-12-23 09:18:58
267.91, Grenoble,1017,2024-12-23 09:18:58
278.33, Marseille,1015,2024-12-23 09:18:58
274.54, Lyon,1020,2024-12-23 09:18:58
258.33,Montreal,1036,2024-12-23 09:18:58
262.85,New York,1037,2024-12-23 09:18:58
299.19,Conakry,1013,2024-12-23 09:18:58
294.22,Dakar,1015,2024-12-23 09:18:58
279.14,Toulouse,1029,2024-12-23 09:07:13
278.11, Nantes,1029,2024-12-23 09:07:13
268.46, Grenoble,1017,2024-12-23 09:07:13
278.21, Marseille,1015,2024-12-23 09:07:13
274.61, Lyon,1020,2024-12-23 09:07:13
258.21,Montreal,1036,2024-12-23 09:07:13
262.77,New York,1037,2024-12-23 09:07:13
301.19,Conakry,1013,2024-12-23 09:07:13
295.22,Dakar,1015,2024-12-23 09:07:13
279.14,Toulouse,1029,2024-12-23 09:07:12
278.11, Nantes,1029,2024-12-23 09:07:12
268.46, Grenoble,1017,2024-12-23 09:07:12
278.21, Marseille,1015,2024-12-23 09:07:12
274.61, Lyon,1020,2024-12-23 09:07:12
258.21,Montreal,1036,2024-12-23 09:07:12
262.77,New York,1037,2024-12-23 09:07:12
301.19,Conakry,1013,2024-12-23 09:07:12
295.22,Dakar,1015,2024-12-23 09:07:12
279.14,Toulouse,1029,2024-12-23 09:06:14
278.11, Nantes,1029,2024-12-23 09:06:14
268.46, Grenoble,1017,2024-12-23 09:06:14
278.21, Marseille,1015,2024-12-23 09:06:14
274.61, Lyon,1020,2024-12-23 09:06:14
258.21,Montreal,1036,2024-12-23 09:06:14
262.77,New York,1037,2024-12-23 09:06:14
301.19,Conakry,1013,2024-12-23 09:06:14
295.22,Dakar,1015,2024-12-23 09:06:14
279.14,Toulouse,1029,2024-12-23 09:06:08
278.11, Nantes,1029,2024-12-23 09:06:08
268.46, Grenoble,1017,2024-12-23 09:06:08
278.21, Marseille,1015,2024-12-23 09:06:08
274.61, Lyon,1020,2024-12-23 09:06:08
258.21,Montreal,1036,2024-12-23 09:06:08
262.77,New York,1037,2024-12-23 09:06:08
301.19,Conakry,1013,2024-12-23 09:06:08
295.22,Dakar,1015,2024-12-23 09:06:08
279.14,Toulouse,1029,2024-12-23 08:58:53
278.11, Nantes,1029,2024-12-23 08:58:53
268.46, Grenoble,1017,2024-12-23 08:58:53
278.21, Marseille,1015,2024-12-23 08:58:53
274.64, Lyon,1020,2024-12-23 08:58:53
258.1,Montreal,1036,2024-12-23 08:58:53
262.8,New York,1037,2024-12-23 08:58:53
301.19,Conakry,1013,2024-12-23 08:58:53
295.22,Dakar,1015,2024-12-23 08:58:53
279.14,Toulouse,1029,2024-12-23 08:56:33
278.11, Nantes,1029,2024-12-23 08:56:33
268.46, Grenoble,1017,2024-12-23 08:56:33
278.21, Marseille,1015,2024-12-23 08:56:33
274.64, Lyon,1020,2024-12-23 08:56:33
258.1,Montreal,1036,2024-12-23 08:56:33
262.8,New York,1037,2024-12-23 08:56:33
301.19,Conakry,1013,2024-12-23 08:56:33
295.22,Dakar,1015,2024-12-23 08:56:33
279.14,Toulouse,1029,2024-12-23 08:50:50
278.11, Nantes,1029,2024-12-23 08:50:50
268.46, Grenoble,1017,2024-12-23 08:50:50
278.21, Marseille,1015,2024-12-23 08:50:50
274.89, Lyon,1020,2024-12-23 08:50:50
258.1,Montreal,1036,2024-12-23 08:50:50
262.8,New York,1037,2024-12-23 08:50:50
301.19,Conakry,1013,2024-12-23 08:50:50
295.22,Dakar,1015,2024-12-23 08:50:50
279.14,Toulouse,1029,2024-12-23 08:50:22
278.11, Nantes,1029,2024-12-23 08:50:22
268.46, Grenoble,1017,2024-12-23 08:50:22
278.21, Marseille,1015,2024-12-23 08:50:22
274.64, Lyon,1020,2024-12-23 08:50:22
258.1,Montreal,1036,2024-12-23 08:50:22
262.8,New York,1037,2024-12-23 08:50:22
301.19,Conakry,1013,2024-12-23 08:50:22
295.22,Dakar,1015,2024-12-23 08:50:22
279.14,Toulouse,1029,2024-12-23 08:46:05
279.11, Nantes,1029,2024-12-23 08:46:05
268.46, Grenoble,1017,2024-12-23 08:46:05
277.22, Marseille,1015,2024-12-23 08:46:05
274.89, Lyon,1020,2024-12-23 08:46:05
258.1,Montreal,1036,2024-12-23 08:46:05
262.82,New York,1037,2024-12-23 08:46:05
301.19,Conakry,1013,2024-12-23 08:46:05
295.22,Dakar,1015,2024-12-23 08:46:05
279.14,Toulouse,1029,2024-12-23 08:39:05
279.11, Nantes,1029,2024-12-23 08:39:05
268.46, Grenoble,1017,2024-12-23 08:39:05
277.65, Marseille,1015,2024-12-23 08:39:05
274.87, Lyon,1020,2024-12-23 08:39:05
258.03,Montreal,1036,2024-12-23 08:39:05
262.93,New York,1037,2024-12-23 08:39:05
301.19,Conakry,1013,2024-12-23 08:39:05
295.22,Dakar,1015,2024-12-23 08:39:05
279.14,Toulouse,1028,2024-12-23 08:35:38
279.11, Nantes,1029,2024-12-23 08:35:38
268.46, Grenoble,1017,2024-12-23 08:35:38
277.22, Marseille,1015,2024-12-23 08:35:38
274.87, Lyon,1020,2024-12-23 08:35:38
258.07,Montreal,1036,2024-12-23 08:35:38
262.93,New York,1037,2024-12-23 08:35:38
301.19,Conakry,1013,2024-12-23 08:35:38
295.22,Dakar,1015,2024-12-23 08:35:38
288.14,Toulouse,1026,2024-12-18 13:14:37
287.11, Nantes,1020,2024-12-18 13:14:37
279.58, Grenoble,1024,2024-12-18 13:14:37
285.36, Marseille,1026,2024-12-18 13:14:37
283.16, Lyon,1024,2024-12-18 13:14:37
275.57,Montreal,1021,2024-12-18 13:14:37
278.46,New York,1025,2024-12-18 13:14:37
302.63,Conakry,1012,2024-12-18 13:14:37
299.66,Dakar,1013,2024-12-18 13:14:37
282.14,Toulouse,1028,2024-12-17 20:18:29
281.11, Nantes,1023,2024-12-17 20:18:29
274.02, Grenoble,1031,2024-12-17 20:18:29
284.2, Marseille,1029,2024-12-17 20:18:29
276.13, Lyon,1028,2024-12-17 20:18:29
279.29,Montreal,1013,2024-12-17 20:18:29
288.07,New York,1020,2024-12-17 20:18:29
300.61,Conakry,1011,2024-12-17 20:18:29
298.22,Dakar,1013,2024-12-17 20:18:29
282.14,Toulouse,1028,2024-12-17 20:17:46
281.11, Nantes,1023,2024-12-17 20:17:46
274.02, Grenoble,1031,2024-12-17 20:17:46
284.2, Marseille,1029,2024-12-17 20:17:46
276.13, Lyon,1028,2024-12-17 20:17:46
279.29,Montreal,1013,2024-12-17 20:17:46
288.07,New York,1020,2024-12-17 20:17:46
300.61,Conakry,1011,2024-12-17 20:17:46
298.22,Dakar,1013,2024-12-17 20:17:46
282.14,Toulouse,1028,2024-12-17 20:07:31
282.11, Nantes,1023,2024-12-17 20:07:31
274.02, Grenoble,1031,2024-12-17 20:07:31
284.63, Marseille,1029,2024-12-17 20:07:31
276.13, Lyon,1028,2024-12-17 20:07:31
279.37,Montreal,1013,2024-12-17 20:07:31
288.04,New York,1020,2024-12-17 20:07:31
300.61,Conakry,1011,2024-12-17 20:07:31
298.22,Dakar,1013,2024-12-17 20:07:31
282.14,Toulouse,1028,2024-12-17 20:07:26
282.11, Nantes,1023,2024-12-17 20:07:26
274.02, Grenoble,1031,2024-12-17 20:07:26
284.63, Marseille,1029,2024-12-17 20:07:26
276.13, Lyon,1028,2024-12-17 20:07:26
279.37,Montreal,1013,2024-12-17 20:07:26
288.04,New York,1020,2024-12-17 20:07:26
300.61,Conakry,1011,2024-12-17 20:07:26
298.22,Dakar,1013,2024-12-17 20:07:26
282.14,Toulouse,1028,2024-12-17 20:06:12
282.11, Nantes,1023,2024-12-17 20:06:12
274.02, Grenoble,1031,2024-12-17 20:06:12
284.2, Marseille,1029,2024-12-17 20:06:12
276.13, Lyon,1028,2024-12-17 20:06:12
279.4,Montreal,1013,2024-12-17 20:06:12
287.99,New York,1020,2024-12-17 20:06:12
304.19,Conakry,1011,2024-12-17 20:06:12
298.22,Dakar,1013,2024-12-17 20:06:12
282.14,Toulouse,1028,2024-12-17 20:05:36
282.11, Nantes,1023,2024-12-17 20:05:36
274.02, Grenoble,1031,2024-12-17 20:05:36
284.2, Marseille,1029,2024-12-17 20:05:36
276.13, Lyon,1028,2024-12-17 20:05:36
279.4,Montreal,1013,2024-12-17 20:05:36
287.99,New York,1020,2024-12-17 20:05:36
304.19,Conakry,1011,2024-12-17 20:05:36
298.22,Dakar,1013,2024-12-17 20:05:36
282.14,Toulouse,1028,2024-12-17 20:03:27
282.11, Nantes,1023,2024-12-17 20:03:27
274.02, Grenoble,1031,2024-12-17 20:03:27
284.2, Marseille,1029,2024-12-17 20:03:27
276.13, Lyon,1028,2024-12-17 20:03:27
279.4,Montreal,1013,2024-12-17 20:03:27
287.99,New York,1020,2024-12-17 20:03:27
304.19,Conakry,1011,2024-12-17 20:03:27
298.22,Dakar,1013,2024-12-17 20:03:27
282.14,Toulouse,1028,2024-12-17 20:02:33
282.11, Nantes,1023,2024-12-17 20:02:33
274.02, Grenoble,1031,2024-12-17 20:02:33
284.2, Marseille,1029,2024-12-17 20:02:33
276.13, Lyon,1028,2024-12-17 20:02:33
279.4,Montreal,1013,2024-12-17 20:02:33
287.99,New York,1020,2024-12-17 20:02:33
304.19,Conakry,1011,2024-12-17 20:02:33
298.22,Dakar,1013,2024-12-17 20:02:33
282.14,Toulouse,1028,2024-12-17 18:53:32
282.11, Nantes,1023,2024-12-17 18:53:32
273.46, Grenoble,1031,2024-12-17 18:53:32
284.32, Marseille,1030,2024-12-17 18:53:32
276.82, Lyon,1028,2024-12-17 18:53:32
279.03,Montreal,1013,2024-12-17 18:53:32
287.43,New York,1019,2024-12-17 18:53:32
305.19,Conakry,1011,2024-12-17 18:53:32
299.22,Dakar,1013,2024-12-17 18:53:32
282.14,Toulouse,1028,2024-12-17 18:52:01
282.11, Nantes,1023,2024-12-17 18:52:01
273.46, Grenoble,1031,2024-12-17 18:52:01
284.32, Marseille,1030,2024-12-17 18:52:01
276.82, Lyon,1028,2024-12-17 18:52:01
279.03,Montreal,1013,2024-12-17 18:52:01
287.43,New York,1019,2024-12-17 18:52:01
305.19,Conakry,1011,2024-12-17 18:52:01
299.22,Dakar,1013,2024-12-17 18:52:01
282.14,Toulouse,1028,2024-12-17 18:50:51
282.11, Nantes,1023,2024-12-17 18:50:51
273.46, Grenoble,1031,2024-12-17 18:50:51
284.32, Marseille,1030,2024-12-17 18:50:51
276.82, Lyon,1028,2024-12-17 18:50:51
278.96,Montreal,1013,2024-12-17 18:50:51
287.26,New York,1019,2024-12-17 18:50:51
305.19,Conakry,1011,2024-12-17 18:50:51
299.22,Dakar,1013,2024-12-17 18:50:51
282.14,Toulouse,1028,2024-12-17 18:42:48
282.11, Nantes,1023,2024-12-17 18:42:48
273.46, Grenoble,1031,2024-12-17 18:42:48
284.32, Marseille,1030,2024-12-17 18:42:48
276.81, Lyon,1028,2024-12-17 18:42:48
278.89,Montreal,1013,2024-12-17 18:42:48
287.26,New York,1019,2024-12-17 18:42:48
305.19,Conakry,1011,2024-12-17 18:42:48
299.22,Dakar,1013,2024-12-17 18:42:48
282.14,Toulouse,1028,2024-12-17 18:41:10
282.11, Nantes,1023,2024-12-17 18:41:10
273.46, Grenoble,1031,2024-12-17 18:41:10
284.32, Marseille,1030,2024-12-17 18:41:10
276.81, Lyon,1028,2024-12-17 18:41:10
278.89,Montreal,1013,2024-12-17 18:41:10
287.26,New York,1019,2024-12-17 18:41:10
305.19,Conakry,1011,2024-12-17 18:41:10
299.22,Dakar,1013,2024-12-17 18:41:10
282.14,Toulouse,1028,2024-12-17 18:40:21
282.11, Nantes,1023,2024-12-17 18:40:21
273.46, Grenoble,1031,2024-12-17 18:40:21
284.32, Marseille,1030,2024-12-17 18:40:21
276.81, Lyon,1028,2024-12-17 18:40:21
278.89,Montreal,1013,2024-12-17 18:40:21
287.26,New York,1019,2024-12-17 18:40:21
305.19,Conakry,1011,2024-12-17 18:40:21
299.22,Dakar,1013,2024-12-17 18:40:21
282.14,Toulouse,1028,2024-12-17 18:39:01
282.11, Nantes,1023,2024-12-17 18:39:01
273.46, Grenoble,1031,2024-12-17 18:39:01
284.32, Marseille,1030,2024-12-17 18:39:01
276.81, Lyon,1028,2024-12-17 18:39:01
278.89,Montreal,1013,2024-12-17 18:39:01
287.26,New York,1019,2024-12-17 18:39:01
305.19,Conakry,1011,2024-12-17 18:39:01
299.22,Dakar,1013,2024-12-17 18:39:01
282.14,Toulouse,1028,2024-12-17 18:03:32
282.11, Nantes,1023,2024-12-17 18:03:32
274.02, Grenoble,1031,2024-12-17 18:03:32
284.32, Marseille,1030,2024-12-17 18:03:32
275.8, Lyon,1028,2024-12-17 18:03:32
278.82,Montreal,1012,2024-12-17 18:03:32
286.26,New York,1019,2024-12-17 18:03:32
305.19,Conakry,1010,2024-12-17 18:03:32
300.22,Dakar,1013,2024-12-17 18:03:32
282.14,Toulouse,1028,2024-12-17 18:03:31
282.11, Nantes,1023,2024-12-17 18:03:31
274.02, Grenoble,1031,2024-12-17 18:03:31
284.32, Marseille,1030,2024-12-17 18:03:31
275.8, Lyon,1028,2024-12-17 18:03:31
278.82,Montreal,1012,2024-12-17 18:03:31
286.26,New York,1019,2024-12-17 18:03:31
305.19,Conakry,1010,2024-12-17 18:03:31
300.22,Dakar,1013,2024-12-17 18:03:31
282.14,Toulouse,1028,2024-12-17 18:03:29
282.11, Nantes,1023,2024-12-17 18:03:29
274.02, Grenoble,1031,2024-12-17 18:03:29
284.32, Marseille,1030,2024-12-17 18:03:29
275.8, Lyon,1028,2024-12-17 18:03:29
278.82,Montreal,1012,2024-12-17 18:03:29
286.26,New York,1019,2024-12-17 18:03:29
305.19,Conakry,1010,2024-12-17 18:03:29
300.22,Dakar,1013,2024-12-17 18:03:29
282.14,Toulouse,1028,2024-12-17 18:03:28
282.11, Nantes,1023,2024-12-17 18:03:28
274.02, Grenoble,1031,2024-12-17 18:03:28
284.32, Marseille,1030,2024-12-17 18:03:28
275.8, Lyon,1028,2024-12-17 18:03:28
278.82,Montreal,1012,2024-12-17 18:03:28
286.26,New York,1019,2024-12-17 18:03:28
305.19,Conakry,1010,2024-12-17 18:03:28
300.22,Dakar,1013,2024-12-17 18:03:28
282.14,Toulouse,1028,2024-12-17 18:03:17
282.11, Nantes,1023,2024-12-17 18:03:17
274.02, Grenoble,1031,2024-12-17 18:03:17
284.32, Marseille,1030,2024-12-17 18:03:17
275.8, Lyon,1028,2024-12-17 18:03:17
278.82,Montreal,1012,2024-12-17 18:03:17
286.26,New York,1019,2024-12-17 18:03:17
305.19,Conakry,1010,2024-12-17 18:03:17
300.22,Dakar,1013,2024-12-17 18:03:17
282.14,Toulouse,1028,2024-12-17 18:03:12
282.11, Nantes,1023,2024-12-17 18:03:12
274.02, Grenoble,1031,2024-12-17 18:03:12
284.32, Marseille,1030,2024-12-17 18:03:12
275.8, Lyon,1028,2024-12-17 18:03:12
278.82,Montreal,1012,2024-12-17 18:03:12
286.26,New York,1019,2024-12-17 18:03:12
305.19,Conakry,1010,2024-12-17 18:03:12
300.22,Dakar,1013,2024-12-17 18:03:12
282.14,Toulouse,1028,2024-12-17 18:03:11
282.11, Nantes,1023,2024-12-17 18:03:11
274.02, Grenoble,1031,2024-12-17 18:03:11
284.32, Marseille,1030,2024-12-17 18:03:11
275.8, Lyon,1028,2024-12-17 18:03:11
278.82,Montreal,1012,2024-12-17 18:03:11
286.26,New York,1019,2024-12-17 18:03:11
305.19,Conakry,1010,2024-12-17 18:03:11
300.22,Dakar,1013,2024-12-17 18:03:11
282.14,Toulouse,1028,2024-12-17 18:03:09
282.11, Nantes,1023,2024-12-17 18:03:09
274.02, Grenoble,1031,2024-12-17 18:03:09
284.32, Marseille,1030,2024-12-17 18:03:09
275.8, Lyon,1028,2024-12-17 18:03:09
278.82,Montreal,1012,2024-12-17 18:03:09
286.26,New York,1019,2024-12-17 18:03:09
305.19,Conakry,1010,2024-12-17 18:03:09
300.22,Dakar,1013,2024-12-17 18:03:09
282.14,Toulouse,1028,2024-12-17 18:03:08
282.11, Nantes,1023,2024-12-17 18:03:08
274.02, Grenoble,1031,2024-12-17 18:03:08
284.32, Marseille,1030,2024-12-17 18:03:08
275.8, Lyon,1028,2024-12-17 18:03:08
278.82,Montreal,1012,2024-12-17 18:03:08
286.26,New York,1019,2024-12-17 18:03:08
305.19,Conakry,1010,2024-12-17 18:03:08
300.22,Dakar,1013,2024-12-17 18:03:08
282.14,Toulouse,1028,2024-12-17 18:03:01
282.11, Nantes,1023,2024-12-17 18:03:01
274.02, Grenoble,1031,2024-12-17 18:03:01
284.32, Marseille,1030,2024-12-17 18:03:01
275.8, Lyon,1028,2024-12-17 18:03:01
278.82,Montreal,1012,2024-12-17 18:03:01
286.26,New York,1019,2024-12-17 18:03:01
305.19,Conakry,1010,2024-12-17 18:03:01
300.22,Dakar,1013,2024-12-17 18:03:01
282.14,Toulouse,1028,2024-12-17 18:02:57
282.11, Nantes,1023,2024-12-17 18:02:57
274.02, Grenoble,1031,2024-12-17 18:02:57
284.32, Marseille,1030,2024-12-17 18:02:57
275.8, Lyon,1028,2024-12-17 18:02:57
278.82,Montreal,1012,2024-12-17 18:02:57
286.26,New York,1019,2024-12-17 18:02:57
305.19,Conakry,1010,2024-12-17 18:02:57
300.22,Dakar,1013,2024-12-17 18:02:57
